MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow,AveHumidity,DifHumidity
8.4,18,3.6,1.4,5,N,33,NNW,20,1007.1,6,16.5,Yes,Yes,77,36
21.8,27.8,2.4,9.4,0,ESE,54,ESE,35,1007.7,8,27.2,Yes,No,44,12
6.5,15,0,1.4,7.7,NW,19,SE,13,1031.3,7,14.6,No,No,81,26
21.7,37.4,22,9.6,12.3,E,56,ENE,19,1005,7,35.4,Yes,No,45.5,27
25.3,32.9,0.4,5.4,12,ENE,33,NE,22,1006.6,4,31.4,No,No,60.5,7
4.1,14.6,0,2,3.8,SW,22,WSW,11,1022.1,7,14,No,No,71.5,9
12.6,20.2,19.8,2.6,9.1,W,46,W,20,1008.4,4,17.4,Yes,No,63,26
17.8,28.5,12.2,6.8,6.8,N,52,ENE,30,1005.6,3,26.6,Yes,Yes,75,40
12.3,25,0,4,12.8,SSE,50,SSE,17,1014.7,0,24.5,No,No,50,34
17.7,26.5,0,5,8.2,NNE,39,NE,26,1009,7,23.7,No,Yes,75.5,-3
14.1,22.4,0,6.2,10.3,SSE,41,S,26,1020.2,3,22.1,No,No,52.5,9
2.5,16.3,0.2,3.4,12.2,S,22,S,13,1026.2,6,16,No,No,78,18
6.7,16,4.2,1.6,6.6,W,59,WNW,37,1011.7,7,14.9,Yes,No,50,14
8.6,21.4,0,5.4,7.9,WNW,48,W,30,1013,6,18.9,No,No,51,14
22.3,30,0.6,6.4,11.7,E,33,ESE,20,1011.7,2,29.1,No,No,58.5,15
4.6,16,0,2.4,5.9,N,44,NNW,26,1017.6,3,15.5,No,No,59,44
6.2,14.3,0,2.6,6.5,WSW,39,WSW,20,1022.5,5,13.7,No,No,69,52
17.1,27.1,0,6,10.9,ESE,35,ESE,28,1015,1,25.1,No,No,50,6
19.6,26.6,0,7.2,5.2,SSE,50,SSE,28,1018.6,7,24.2,No,No,56.5,1
23.2,30.5,0,4.8,8.7,E,35,ESE,24,1014.3,1,28.7,No,No,61.5,19
15,24.4,22.4,0,0.4,W,19,W,7,1018.7,7,22.8,Yes,No,85.5,15
19.4,36.7,0,6.4,12,E,54,NE,19,1013,6,34.8,No,No,33,22
26.4,34,0,7.4,11,SSE,37,WNW,26,1003,2,33,No,No,66.5,13
1.9,17.9,0,2.2,10.1,W,24,ESE,7,1024.4,7,17.4,No,No,54.5,27
8.1,15.6,3,1.6,5.2,N,44,NNW,30,1010.6,7,15.5,Yes,No,83,24
15.7,25.8,0,3.8,7,NNE,52,N,28,1014.8,7,23.1,No,No,63,0
13.4,21.4,0.4,4.6,11.7,SSW,39,SSW,17,1013.9,2,20.5,No,No,56.5,15
2.8,12.4,0,0.6,8.3,NE,28,NE,15,1023.5,1,11.9,No,No,69,28
21.3,35.9,0,9,10.8,N,35,WNW,15,1012.5,1,34.7,No,No,26,18
10.2,25.2,0,4.8,11,N,44,NNW,20,1015.9,5,24.7,No,No,48.5,33
10.2,13,6,3.8,0,ESE,30,ENE,15,1019,8,12,Yes,Yes,91.5,5
6.1,13.9,2,1,3.9,SE,41,SSW,13,1007.8,8,13.2,Yes,Yes,91.5,11
-0.2,11.9,0.2,1.2,6.6,W,26,WSW,9,1021.5,1,11.7,No,No,71.5,53
3.8,16.5,0,3.8,9.7,N,41,NW,22,1020.8,7,15.7,No,No,48,38
9.1,19.4,0,5,2.8,SE,39,E,26,1019.5,8,18.3,No,No,54.5,13
18.3,28.8,0,4.6,7.6,NNE,44,NE,31,1012.5,6,27,No,No,64.5,9
20.3,26.6,0,5.6,7.4,SSE,50,SSE,28,1016.7,7,23.8,No,Yes,56.5,9
12.5,26.7,0,3.4,12.8,SE,33,ESE,19,1011,2,25.8,No,No,62,14
15.5,25.6,0,5.2,0.5,SW,19,WSW,9,1003.4,7,24.1,No,No,81,28
7.4,12.2,0.2,0.4,5,SW,33,S,13,1023.7,6,11.9,No,Yes,70.5,17
21.7,28.1,0,11.8,4.3,SE,52,ESE,26,1012.1,5,27.3,No,No,53,14
17.7,28.6,0,6.6,8.3,ENE,31,NE,20,1014.1,1,27.1,No,No,64,14
18.7,28.7,0,8.6,11.1,WSW,43,WSW,24,1011.6,1,28.2,No,No,57.5,19
17.8,36.7,0,12.2,9.5,WSW,57,W,30,1004.3,1,35.5,No,No,30,36
4.5,22.4,0,3.8,11,ENE,26,WNW,4,1023.1,1,21,No,No,62,32
7.2,14.1,1.6,0,2.7,SSW,59,SSW,22,993.3,8,9,Yes,Yes,74.5,-27
14,30.2,0,6.4,6.6,S,39,ESE,13,1010.2,6,29.9,No,No,36,32
15.3,19.6,18.8,5,0,NE,33,NNE,13,1006,8,18.6,Yes,Yes,90,4
3.2,23.2,0,2.6,10.7,WSW,26,W,20,1020.8,0,20.8,No,No,73,52
12.5,18,1.2,3.8,7.1,W,43,SW,22,1016.3,4,17,Yes,No,56.5,23
10.4,18,0,2.8,9.8,E,28,NE,7,1024,8,17.4,No,No,68,30
16.5,31.4,0,12,12.5,SE,44,SE,20,1015.7,3,29.7,No,No,29,12
10.9,27.7,0,9.8,11.6,SSE,41,SSW,15,1016.8,5,25.5,No,No,33,32
11,17.1,5.4,1.8,6.2,S,41,SSW,24,1016.5,7,15.4,Yes,No,55,6
18.3,23.1,0.4,6.2,7.5,WSW,41,W,15,1005.2,7,21.5,No,No,61.5,17
11.1,24.5,0,4.2,5.2,E,41,ENE,7,1016.9,5,22.5,No,No,59,12
17.7,26.7,0,4,6,NNE,31,NE,24,1015,5,25.1,No,No,71,10
14.6,29.2,0,6.4,10.3,E,52,ESE,19,1024.5,2,28,No,No,33.5,27
15.8,16,10.8,6,0,SSW,52,SSW,28,1019.3,8,14.7,Yes,Yes,94.5,1
22.5,28.5,8.6,5.2,2.5,ESE,54,SE,20,1015.9,7,26.9,Yes,No,81,20
13.3,21.7,0,6,11.2,S,35,S,13,1017.9,7,21,No,No,49,10
21,31.2,0,8.8,9.5,SE,35,ESE,22,1011.2,2,30.1,No,No,57,14
9.8,16.4,2.6,4.4,0.6,NNE,33,NE,19,1006,7,15.9,Yes,Yes,88,8
21.9,29.8,6.2,2.4,8.7,NE,28,ENE,13,1008,4,28.4,Yes,No,68,18
27.3,37.6,0,12.8,1.9,N,59,NNW,22,1003.5,7,36.9,No,Yes,33,18
18.5,41,0,16.8,12.9,SSW,28,WNW,13,1003,3,40.5,No,No,3,2
14.4,24.7,0,10,6,E,31,ENE,19,1008.8,1,23.1,No,No,67,18
6.7,16,3,2.6,5.8,NNW,39,WNW,20,1010.1,5,14.8,Yes,No,48,18
11.4,20.9,0,3.8,1.8,ENE,31,NE,15,1024.6,6,20.2,No,No,52.5,17
6.8,24.6,0,6,13.2,S,39,SSE,26,1022.7,1,23.9,No,No,51.5,31
21.3,26.1,0,6.8,10,SE,31,ESE,19,1010.8,5,25.1,No,No,61,10
20.2,30.1,0,5.8,3.6,NE,33,ENE,11,1008.3,7,28.6,No,Yes,65,22
16.8,27,0,5.6,10.6,SE,48,SSE,19,1011.2,6,26.1,No,No,50,26
12.9,23.1,0,10.6,3.8,N,83,WSW,31,1000.1,8,13.9,No,Yes,58,-54
14.2,19.8,15.2,1.6,0,SSE,35,SSE,20,1009.2,8,17,Yes,No,86,16
24.4,32.5,0,5.6,8.3,SE,39,SSE,20,1006.3,7,29.4,No,Yes,75.5,-7
10.8,23.5,0,5,8.2,W,30,SE,19,1021.7,2,22.1,No,No,66,16
2.5,15.6,0,1.8,4.1,W,31,W,20,1020.6,7,13.9,No,Yes,70,26
23.8,31.6,6,4.6,6.6,SSE,35,SE,28,1006.7,7,30,Yes,No,64.5,15
22.5,32,29.8,8.2,3.8,SE,37,ESE,13,1006.9,6,31.1,Yes,No,74,32
16,28.8,0,8,10.9,NNE,35,NNE,17,1014.4,1,26.1,No,No,49.5,-9
21.7,27.8,0,6.8,5.8,SE,48,SE,35,1010.8,8,26.6,No,No,67.5,17
13.7,28.7,0,8.4,4.6,N,54,WNW,33,1005.5,8,22.2,No,Yes,40.5,-17
6.5,26,0,4.6,11.3,NNW,37,NW,13,1018.8,0,25.6,No,No,22.5,15
5.8,21.1,0,2.4,10.3,N,35,NE,15,1023.6,1,20.4,No,No,70,54
8.5,14.9,2.8,3.6,11.6,WSW,63,WSW,35,1024.3,5,13.1,Yes,No,69,20
8.3,24.1,0,3.8,9.4,SW,26,SW,11,1018.1,5,22.5,No,No,55.5,27
24.8,32,5.8,3,10,E,35,NE,26,1009.1,5,31.2,Yes,Yes,66.5,23
15,27.5,0,5.4,10.5,SSW,35,W,13,1007,1,26.8,No,No,31,14
19.7,37.3,0,14.2,13.4,SSW,28,ENE,6,1011.8,1,35,No,No,14.5,9
11,29.3,7.4,3.2,11.7,SSW,33,WSW,20,1010.2,1,28.5,Yes,No,37,18
10,15.2,0,3.4,2,SSW,22,SSW,11,1024.7,7,15,No,No,79,38
18.8,27.7,3.6,6.6,9,SSE,30,ESE,11,1014.4,5,27,Yes,No,58.5,9
18,25.7,10.4,6.6,1.8,ESE,41,ESE,26,1015.1,7,23.7,Yes,No,72.5,-7
8.7,18.1,3.4,4.9,7.7,W,46,W,26,1012.8,6,16.5,Yes,No,56,16
7.3,19.2,10,4,4,WNW,63,WNW,41,1008.7,7,17.1,Yes,No,51.5,11
12.7,20,0,2.4,8.5,SSW,43,S,30,1023.7,5,19.2,No,Yes,58,10
19,28,0,6.6,11,NE,28,NNE,11,1015,4,25.7,No,No,63,16
13.3,22.1,4.8,9.2,11.6,W,76,W,46,1001,2,21.6,Yes,No,34.5,3
21.6,40.3,0,14.2,0.9,ENE,54,ENE,31,1004.5,6,34.3,No,No,25.5,31
18,33,0,9.2,13,ENE,61,SE,24,1012.4,3,32,No,Yes,37,24
2.8,14.1,0,2,0.2,E,52,ESE,13,1024,8,12.1,No,Yes,62,-8
16,20.4,22.8,2.2,8.6,SW,50,SW,24,1011.1,6,18.2,Yes,No,71.5,5
8.3,19.9,0.4,1.4,9.5,WSW,24,WNW,11,1014.1,1,19.4,No,No,52,20
10.8,25.3,0,3.2,9.4,ENE,33,SSE,4,1015.6,1,24.6,No,No,39.5,19
15.2,27.3,0.4,6,10,WSW,50,WNW,13,1011,3,25.1,No,No,56,32
15.9,27.1,0,5.4,10.1,NNE,30,NE,9,1014.1,3,25.6,No,Yes,54.5,7
21.4,28.6,0,6.8,9.7,SSW,35,NE,24,1013.6,1,27.1,No,No,69.5,13
24.3,29.1,6.8,5.6,0.9,ESE,54,SE,31,1009.9,7,27.7,Yes,Yes,73,4
20.3,32.4,0,6,10.5,NNE,31,N,19,1009.6,1,31,No,No,63,24
16.8,28.3,0,7,10.7,ENE,44,ENE,30,1014.6,1,25.4,No,No,57.5,-1
13.3,17.6,9.6,4.8,0,WNW,39,NNW,9,1006.1,7,16.2,Yes,Yes,95.5,1
13.1,21.7,0,6.6,11.6,SW,50,SW,30,1017.7,1,20,No,No,51,4
18.2,30.4,0,6,10.3,SSW,43,SSW,19,1006,7,29.9,No,No,49.5,19
-0.2,13.1,1,1.2,3.9,NNW,28,NW,11,1012.7,5,12.6,No,No,77.5,39
15.8,36.2,0,8.6,10.4,W,44,W,20,1011.4,7,35.6,No,No,40.5,13
8.6,16.4,0,2.8,5.1,W,56,W,28,1015.7,7,14,No,No,66,-4
8,23.6,0,4.8,8,WSW,35,W,20,1016.5,5,21.7,No,No,45,26
5.8,19.1,0,10.6,11.4,WSW,57,W,30,1012.5,0,17.7,No,No,24.5,15
5.9,27.8,0.2,3.6,11.5,ENE,39,E,13,1013,3,27.7,No,Yes,52,44
8.2,22.1,0,1.4,9.2,N,33,N,19,1015.8,0,21.9,No,Yes,59.5,29
20.1,33,2.6,0.8,12.4,S,35,SSW,15,998.6,5,31.4,Yes,No,48.5,31
14.7,35.7,0,9.8,13.3,SSE,46,S,19,1017.2,1,34.9,No,No,22,14
7.3,18.2,2.2,1.8,8.2,SW,39,S,26,1019,3,17.6,Yes,No,61,20
22.1,32.4,0,8.4,10.6,ENE,41,NE,28,1008,6,29.5,No,Yes,58.5,-1
21,28,0.2,4.2,2.4,SE,39,SE,22,1015.6,7,26.5,No,No,57,6
18.2,24.5,0,3.2,6,N,52,ENE,30,1017.1,7,23.5,No,Yes,79.5,15
11.7,19.4,0.6,4.6,8.8,WSW,43,WSW,22,1010.2,5,17.7,No,No,53.5,15
21.3,27,0.6,5,1.3,E,57,ESE,37,1016.6,7,25.9,No,No,55,8
9.6,16,0.2,4.8,9.8,W,50,WSW,17,1022.1,1,15.6,No,No,60.5,35
16.2,25.3,0,6.8,12.9,NNE,52,NE,33,1017.4,1,23.8,No,No,46,2
19.5,35.1,0,9.8,11.8,ENE,48,ESE,17,1010.9,6,33.2,No,No,44,24
15.3,26.9,0,11.6,12.5,SSW,52,SW,35,1011.9,0,24.5,No,No,42,-2
21.6,29.9,0,6,8,SE,48,E,30,1015.2,7,28.2,No,No,59.5,3
18.4,26.1,5.4,4.4,0,WNW,35,W,17,1003.9,8,25.4,Yes,No,75,24
14.5,35.7,0,11.6,13.4,ENE,44,WSW,24,1007.9,1,34.7,No,No,13,8
27.2,40.2,0,16,11.8,NNE,46,WNW,24,1007.8,7,39.6,No,No,28,26
12.7,23.1,1.4,4.2,6.9,NW,52,NW,19,1005.5,8,19.5,Yes,Yes,74,-28
12.9,20.1,0.2,3.4,4,SSE,39,SSE,20,1020.1,7,18.8,No,No,79.5,29
6.1,21.3,0,3.4,10.1,E,28,E,7,1023.9,1,20.9,No,No,45,32
15.2,30.6,0,10.6,7.9,SSW,41,SW,13,1016.2,0,29.2,No,No,31.5,13
20.6,31,0,7,12.6,E,22,NE,9,1012.5,1,29.9,No,No,58.5,5
22.5,30.7,0.6,6.8,5.7,ESE,33,ESE,20,1013.6,2,29.6,No,No,63.5,31
21.5,32.6,0,8,8.9,ESE,43,ESE,15,1009.9,6,32,No,No,41,14
5.1,25.4,0,4,11.2,NNE,35,NE,19,1018.3,2,23.9,No,No,35,30
13.8,28,0,8,11.5,SE,50,SE,24,1017.9,1,27.4,No,No,33,14
21.6,24,3,3.2,0,S,35,SSE,17,1015.7,8,22.6,Yes,Yes,96.5,-1
3.4,12.6,0,1.4,0.2,N,30,WSW,9,1006.3,7,12.1,No,Yes,80.5,5
21.9,29.1,0,9.2,10.6,NE,65,NE,41,1015.5,2,27.9,No,Yes,65,10
12.8,28.8,0,4.6,8.7,WNW,33,WNW,13,1014.5,4,27.7,No,Yes,59.5,43
14.5,28.1,0,6.4,11.6,ENE,30,NNE,13,1020.8,1,25.7,No,No,48.5,1
8.7,16.8,0.8,3.2,2.6,W,37,WSW,17,1018,7,16.2,No,No,70.5,17
18.8,23.6,0,7.4,7.7,ENE,44,E,28,1020.3,7,22.9,No,No,68.5,-9
10.8,15.7,0.6,0.8,2.6,NW,59,NW,30,1002.6,6,15.5,No,No,64,26
22.2,32,0,6.4,5.8,SE,48,S,11,1014.7,5,29.7,No,No,57,10
24.8,31.6,3.6,5.6,9.7,NE,28,NNW,17,1008.6,6,30.2,Yes,No,77,10
8.6,19.9,4,8.2,6.3,SW,57,SSW,33,1007.8,5,19.2,Yes,Yes,66.5,49
24.1,28.3,0,9.2,1.9,ENE,37,ENE,20,1012.8,7,26.4,No,Yes,70.5,-13
4.8,16.3,0,1.6,6.9,W,31,W,17,1026.5,7,15.1,No,No,80,20
12.7,27.2,0,6.4,11.5,NNE,37,NNE,19,1014.6,6,25.6,No,No,46.5,29
21.9,34.2,0,4.2,7.2,WNW,44,ENE,11,1000.6,7,30.7,No,No,62,-2
14.1,27.6,0,7.2,13.3,SW,41,SSW,19,1013.7,1,26,No,No,48,14
10.1,33.1,0,8.2,10.4,WNW,44,N,13,1010.5,1,32.5,No,No,12,4
6.6,21.1,0,4.8,11,NE,22,W,6,1020.2,2,20.4,No,No,37.5,19
10.3,21.6,0,1,3.4,SSE,26,SSE,20,1015.5,7,20.2,No,No,64,22
15.9,25.7,0,4.8,9.9,NE,35,ENE,26,1018,0,23.9,No,No,42.5,3
10.6,16.3,30.6,3.6,3.6,NNW,50,N,6,1005,6,13.3,Yes,Yes,90,10
11.5,20.4,0.4,2,5.2,E,44,E,26,1022.6,4,19.3,No,Yes,75.5,35
10.8,16.4,2.6,0.6,1.8,SSE,30,S,19,1006.7,6,15.8,Yes,No,89,16
12.2,16.8,20.2,4.8,0.5,WSW,37,S,22,1010.2,7,13.5,Yes,Yes,92,10
18,27.3,0,8,8,E,35,ENE,19,1013.5,3,26,No,No,59.5,13
12,18.6,0,6.6,8.2,SW,30,SE,17,1035,2,18.1,No,No,51.5,13
18.5,28.7,0,7.2,10.3,NE,35,NE,28,1010.9,4,27.1,No,No,67,12
13.8,34.2,0,7.4,13.7,N,65,WNW,11,1014.5,2,32.9,No,No,35.5,21
10,24.8,0,9.4,11.8,SSW,39,SW,20,1008.4,3,22.8,No,No,39.5,21
6,22.1,0,4,10.5,SSE,39,SE,22,1019.1,4,21.5,No,No,56.5,41
21,25.2,0,4.4,5.6,ENE,41,ENE,26,1015.2,6,23.4,No,No,81.5,3
26.2,35.6,0,8.2,10.6,SW,39,NNW,20,1007,7,33.9,No,No,57,16
16.5,25,0,6.2,8.4,SE,30,SE,19,1018.7,4,24.4,No,No,55.5,7
14.2,19.4,0,6.4,10.2,WSW,41,SE,20,1015,1,18.5,No,No,40.5,-1
15.6,33.7,0,7.8,11.6,NNE,39,E,9,1018.9,2,32.3,No,No,28,26
15.4,23.6,0,6,9.8,SSW,44,E,15,1017.1,1,21.5,No,No,68.5,-9
6.4,16.1,2.2,4,6,WSW,50,W,31,1015.6,7,14.6,Yes,Yes,56.5,23
9.3,18.2,0.2,5.4,6.8,SW,28,SSW,15,1024.9,8,17.8,No,No,66.5,3
9.1,24.3,0,4.6,10.5,E,30,SE,9,1024.6,3,23.7,No,No,40,26
4.1,16.6,0.2,1,8.4,ENE,22,SE,6,1027,1,16.6,No,No,70,42
8.9,27,0,5.2,8.6,ENE,37,E,22,1018,3,25.7,No,No,58.5,27
20.5,28.5,0,7.6,11,NE,30,NE,11,1013.7,7,26.8,No,No,55.5,1
11.7,25.2,0,6.2,9.8,N,63,N,39,1025.4,4,22.9,No,No,37,2
14.2,21.9,0,3.8,0.7,SE,28,ESE,9,1023.7,7,20.2,No,Yes,56.5,7
15.3,25.8,0,1.8,7.4,WSW,30,NE,4,1013,6,23.5,No,Yes,71,8
7.6,20.8,0,5.6,9,E,35,NW,6,1018,1,20,No,No,52,30
15.2,27,0,10.6,12.3,SW,56,SW,35,1006.5,2,25.1,No,No,48,24
10,18.2,1.2,6.6,5.1,W,67,WNW,30,1008.4,7,16.4,Yes,No,64.5,31
12.2,22.4,0.2,2.8,5.4,SE,41,SSE,17,1015.1,7,21.5,No,No,71.5,13
4.7,13.5,10.4,3.2,7.3,NW,80,WNW,33,1011,4,12.5,Yes,Yes,65.5,53
12.9,21.9,0,2.4,1.6,NE,17,NE,9,1023.1,7,20.1,No,Yes,73,20
20.9,32,0,3.6,8.2,SSE,41,ENE,17,1011.6,6,27.7,No,Yes,59.5,1
23.8,32.7,0,7,10.9,WNW,31,NNW,24,1010.3,2,30.2,No,No,61.5,7
14.5,35.1,0,12,12.5,NW,35,N,15,1010.3,3,32.7,No,No,25.5,35
12.2,19.4,4.8,0.2,1.4,WNW,50,WNW,22,1009.1,8,17.2,Yes,Yes,91.5,13
16,21.5,26.4,3.4,0,NNE,44,NE,19,1015.6,8,20.8,Yes,Yes,88.5,13
5.8,22.4,0,2.4,10.2,WSW,50,WNW,20,1010.8,1,20.4,No,Yes,43,16
11.3,27.2,0,6.2,10.8,NE,33,NNE,17,1010.6,0,24.6,No,No,48.5,13
8.6,14.2,2.4,2,2.7,W,50,W,9,1005,7,10.2,Yes,Yes,85.5,-13
11.6,26.3,4.2,1.6,12,NNE,41,SW,9,1009.5,2,25.2,Yes,No,56,20
5.7,14.6,0,2.2,4.9,WSW,37,WSW,24,1012.6,7,12.4,No,No,74.5,-11
21.3,31.9,0,6.6,10.7,N,31,N,19,1007.4,1,29.4,No,No,62,-12
17.1,25.5,0,6.6,3,SSW,37,SSW,24,1016.2,7,22.3,No,Yes,77.5,-7
19.1,30.9,0,4.8,10.7,ESE,44,E,28,1012.7,1,30.3,No,No,49.5,43
3.4,14,0,2,0.2,E,33,ESE,9,1024.2,8,12.5,No,Yes,64,-6
24.7,31.9,3,4.8,3.8,W,39,WSW,11,1004.9,7,25.6,Yes,Yes,83.5,-13
23.3,27.5,4,2.6,0.2,S,33,SSE,17,1005.2,7,26.9,Yes,Yes,86,8
5.3,21.8,0,2.4,10,WSW,31,S,15,1013.3,0,20.6,No,No,44,10
21.2,26.5,0,3.6,7.7,SSW,39,S,26,1018.4,5,25.1,No,Yes,61,4
18.8,23.9,0,3.2,2.3,ESE,31,E,13,1016.2,8,23.3,No,No,63.5,1
18.8,32.4,0,4,10.2,E,44,E,19,1011.2,2,31.5,No,No,50,46
14.7,24,0,4.8,10.9,SSW,39,SSW,28,1021.9,5,23.4,No,No,67.5,5
17.7,35.5,0,12.8,11.3,SE,39,NNW,11,1002.7,4,34.8,No,No,20,14
17.5,27.3,0,6.6,10.7,ENE,48,ENE,35,1019.7,2,25.5,No,No,56,4
23.1,37.5,0,12.2,9.4,ENE,35,SSE,20,1009.1,5,36.6,No,No,25,12
12.3,25.8,0,4.8,9.7,ENE,33,N,13,1020.9,2,25.2,No,No,30.5,19
3.7,15,0.8,1.6,4.1,ESE,35,E,17,1002.1,8,14.1,No,Yes,77.5,7
7.4,20.4,0,0.6,6.2,SW,19,SW,9,1017.4,5,19.3,No,No,74,22
13.6,19.7,6.8,4.8,3.5,SSE,59,WSW,15,1013.9,6,17.3,Yes,Yes,82,-2
8.1,13.9,3.4,3.2,4.6,W,67,WSW,37,1012.4,7,12.9,Yes,Yes,65.5,43
8.5,23.4,0,6.4,11.9,ESE,43,E,20,1014.9,0,22.8,No,No,38,16
22.6,25.5,2.8,5,0.6,N,65,WNW,20,1003.8,8,23.3,Yes,Yes,68,-2
21,31,0,6,7.6,NNE,17,NE,7,1008.5,3,29.1,No,No,64,6
8.3,14.7,2.4,1.4,7.6,WNW,46,WNW,28,1018.8,6,14.3,Yes,Yes,79,16
12.9,19.6,0,3.8,7.5,ENE,30,NE,15,1015.7,5,17.3,No,No,54.5,3
14.4,18.1,0.4,5.4,2.8,ESE,48,SE,20,1020.5,7,17.6,No,Yes,75.5,15
13.2,22.3,0,4.8,8.8,SSW,44,S,28,1023.6,5,21.5,No,Yes,63,12
4.4,20.1,0,3,10.5,SW,31,WSW,17,1019.7,3,19.2,No,No,54,18
18.4,28.9,0,14.8,13,S,37,SSE,19,1012.1,1,27,No,No,19,22
4.9,22.2,0,3,11.3,SW,30,SW,15,1014.8,2,21.6,No,No,44,16
3.2,18.1,0,2.2,9.1,NNW,37,N,26,1025.8,0,17.8,No,No,63.5,53
3.9,17.3,0,3.8,10,SSW,50,WSW,22,1020.3,4,16.6,No,No,50,28
6.9,16.5,0.4,3.4,3.9,SSE,33,N,15,1007.8,7,13.1,No,Yes,89,-4
6,19.4,0,4.2,10.5,NE,26,ENE,15,1011.5,1,18.9,No,No,37.5,1
7.9,13.8,0.6,0.2,2.6,SSE,30,SE,17,1028.5,7,12.8,No,No,86,6
19.7,27.6,0.8,4,3.9,NNE,41,N,24,1020.5,6,23.6,No,No,78,4
13.2,18.4,0,2.6,0.3,SW,30,SSW,15,1022.5,7,17.9,No,No,57.5,21
5.3,15,1.6,1.8,7.6,WSW,37,W,22,1015.6,5,13.8,Yes,Yes,74.5,27
13.8,29.5,0,3,6.1,WSW,41,WSW,19,1014.7,2,28.7,No,No,62.5,47
16,33,0,11,12.6,SE,41,SSW,26,1009.3,0,31.4,No,No,28,46
11.7,25.4,0,1.8,13.6,SSW,33,SSW,11,1016.9,4,24.7,No,No,68,34
10.2,28.3,0,5.8,7.7,NW,37,NW,20,1012.4,7,27.1,No,No,42,44
15,35.6,0,16.8,13.3,E,57,WSW,24,1009.4,1,34.2,No,No,21.5,21
17.3,24.3,63.8,2,0.5,ESE,48,ESE,26,1023.5,7,21.6,Yes,Yes,64.5,21
3.4,21.4,0,4.4,10.5,NE,31,NE,9,1021.8,1,21,No,No,36,16
14.6,24.9,0,6,13,NE,48,NE,33,1017.2,1,23.8,No,No,61,-2
6.4,17.1,0,1.6,8,SSW,26,SW,17,1022.3,5,16.5,No,No,75,44
12.9,25.9,0,4,8.3,W,48,N,17,1015.3,3,25,No,Yes,58,18
8.6,20.2,0,2.6,0.8,E,31,E,17,1025.1,7,19.2,No,No,62,16
10.4,23.5,0,5.6,10,NNE,44,NNE,24,1014.3,1,23.1,No,No,47.5,31
16.9,23.6,3,4.8,0.4,NNE,35,NNE,24,1015.1,8,22.6,Yes,Yes,59.5,5
14.9,22.1,9.6,3,7.5,W,87,NW,35,999.4,5,18.1,Yes,Yes,48,26
1,16.9,0.2,1,9.1,NNE,39,NNE,19,1034.4,1,16.7,No,No,64.5,35
5.3,16.2,1,4.2,11.8,SW,35,SE,22,1012.5,4,14.1,No,No,47.5,-5
6.8,15.1,2.6,1.4,6.7,W,41,WNW,30,1014.4,6,14.2,Yes,No,82,30
19.1,29.1,0,10.6,3.4,N,37,ESE,7,1014.5,7,26.5,No,No,59,24
22.5,29.2,0,8.4,8,SSW,56,S,28,1009.4,7,26.3,No,Yes,74,-8
17.5,27.4,0,9.4,10.8,SE,56,SE,37,1018.3,1,25.1,No,No,45.5,-7
14,18.7,5,6.4,0.8,S,41,S,24,1026.4,7,16.3,Yes,No,70,26
6.3,16.6,0,1.8,4.2,E,31,ESE,15,1028.4,6,15.6,No,No,60,36
9.5,24.6,0,5.8,10.1,SW,37,SW,20,1022.5,1,23,No,No,48.5,19
11.4,20.3,0,4,0,N,54,NNE,20,1011.5,8,19.5,No,Yes,27,-14
17.1,22.4,0,8,8.6,SE,30,SE,20,1016.8,7,21.4,No,No,61,-14
6.4,19.5,0,2.4,10,SW,33,SE,9,1014.6,1,18.5,No,No,44,4
21,32,0,7.2,10.9,E,39,ESE,19,1009.2,4,31.9,No,No,50.5,39
8.6,15.3,0.6,3,6,WSW,46,WSW,26,1016.1,6,14.6,No,No,66.5,23
9.4,18.3,0.2,5,6.2,WSW,56,WSW,31,1019.1,7,16.6,No,No,63,6
24.1,33.8,0,6.8,9.9,ENE,28,NE,17,1007.9,3,32.2,No,Yes,51,14
-0.6,12.7,0,1,2.2,WSW,54,S,9,1005.9,8,12.1,No,Yes,88.5,19
19.1,30.7,0,2.8,8.7,SE,20,S,11,1011.9,5,28.6,No,No,79,42
5.9,22.1,0,5.8,11.5,W,28,SW,9,1013,3,21.2,No,No,26,20
23.8,28.1,0,7.2,1.6,SSE,48,W,15,1011.4,7,22.8,No,Yes,84.5,-5
8.6,17.7,0.4,5.2,7.8,WSW,46,SW,31,1023.5,6,15.8,No,No,47,16
24.8,31.1,2,5.6,1.9,SW,56,W,35,1001.5,7,30,Yes,Yes,74,10
9.8,16,1.8,1.2,0,SW,37,WSW,9,1017,8,14.6,Yes,Yes,91,14
22.7,34.7,3.8,8.4,7,ENE,44,E,26,1002.9,7,32.6,Yes,No,51.5,29
4.6,18.5,0,0.6,7.8,WNW,69,W,39,1012.3,5,17.3,No,Yes,72.5,35
23.3,32.3,0,5,9.9,E,37,E,13,1012.8,5,31.3,No,No,54,44
14.8,25,0.8,3,12.6,E,24,ESE,17,1017,2,24.8,No,No,53.5,17
10.4,26.5,0,10.4,12.4,W,28,W,15,1015.8,7,24.9,No,No,41.5,29
17.4,35.4,0,9,13,SW,52,W,24,1007.8,1,34.7,No,No,22.5,19
